"Date","No.Act","Alt1","Alt.1a","Alt.1b","Alt.2","Alt.2a","Alt.2b"
1949-06-10,9800,9800,9800,21200,9800,9800,25500
1949-06-11,9800,9800,9800,22300,9800,9800,26500
1949-06-12,9800,9800,9800,23200,9800,9800,27600
1949-06-13,9800,9800,9800,23200,9800,9800,27923.2311361614
1949-06-14,9800,9800,9800,23200,9800,9800,26861.1640621204
1949-06-15,9800,9800,9800,22200,9800,9800,25938.8009984148
1949-06-16,9800,9800,9800,21300,9800,9800,22938.8009984148
1949-06-17,9800,9800,9800,18300,9800,9800,19938.8009984148
1949-06-18,9800,9800,9800,15300,9800,9800,16938.8009984148
1949-06-19,9800,9800,9800,12300,9800,9800,13938.8009984148
1949-06-20,9800,9800,9800,9300,9800,9800,10938.8009984148
1949-06-21,9800,9800,9800,8400,9800,9800,8338.80099841476
1949-06-22,9800,9800,9800,8600,9800,9800,8638.80099841476
1949-06-23,9800,9800,9800,8900,9800,9800,8938.80099841476
1949-06-24,9800,9800,9800,8800,9800,9800,8838.80099841476
1949-06-25,9800,9800,9800,8800,9800,9800,8838.80099841476
1949-06-26,9800,9800,9800,8700,9800,9800,8738.80099841476
1949-06-27,9800,9800,9800,8700,9800,9800,8638.80099841476
1949-06-28,9800,9800,9800,8600,9800,9800,8638.80099841476
1949-06-29,9800,9800,9800,8600,9800,9800,8638.80099841476
1949-06-30,9800,9800,9800,8700,9800,9800,8638.80099841476
1949-07-01,9800,9800,9800,9100,9800,9800,9038.80099841476
1949-07-02,9800,9800,9800,8900,9800,9800,8938.80099841476
1949-07-03,9800,9800,9800,9300,9800,9800,9238.80099841476
1949-07-04,9800,9800,9800,9200,9800,9800,9138.80099841476
1949-07-05,9800,9800,9800,8800,9800,9800,8838.80099841476
1949-07-06,9800,9800,9800,8500,9800,9800,8438.80099841476
1949-07-07,9800,9800,9800,8100,9800,9800,8038.80099841476
1949-07-08,9800,9800,9800,8300,9800,9800,8338.80099841476
1949-07-09,9800,9800,9800,8300,9800,9800,8338.80099841476
1949-07-10,9800,9800,9800,8300,9800,9800,8338.80099841476
1949-07-11,9800,9800,9800,8700,9800,9800,8738.80099841476
1949-07-12,9800,9800,9800,8700,9800,9800,8738.80099841476
1949-07-13,9800,9800,9800,8700,9800,9800,8738.80099841476
1949-07-14,9800,9800,9800,8700,9800,9800,8738.80099841476
1949-07-15,9800,9800,9800,8600,9800,9800,8538.80099841476
1949-07-16,9800,9800,9800,8400,9800,9800,8438.80099841476
1949-07-17,9800,9800,9800,8600,9800,9800,8638.80099841476
1949-07-18,9800,9800,9800,8500,9800,9800,8538.80099841476
1949-07-19,9800,9800,9800,8900,9800,9800,8838.80099841476
1949-07-20,9800,9800,9800,8800,9800,9800,8838.80099841476
1949-07-21,9800,9800,9800,8800,9800,9800,8838.80099841476
1949-07-22,9800,9800,9800,8800,9800,9800,8838.80099841476
1949-07-23,9800,9800,9800,8700,9800,9800,8738.80099841476
1949-07-24,9800,9800,9800,8800,9800,9800,8838.80099841476
1949-07-25,9800,9800,9800,8800,9800,9800,8738.80099841476
1949-07-26,9800,9800,9800,8800,9800,9800,8838.80099841476
1949-07-27,9800,9800,9800,8800,9800,9800,8838.80099841476
1949-07-28,9800,9800,9800,8800,9800,9800,8838.80099841476
1949-07-29,9800,9800,9800,8800,9800,9800,8838.80099841476
1949-07-30,9800,9800,9800,8500,9800,9800,8438.80099841476
1949-07-31,9800,9800,9800,8200,9800,9800,8238.80099841476
1950-06-01,6300,6300,6300,6300,6300,6300,6200
1950-06-02,6300,6300,6300,6300,6300,6300,6200
1950-06-03,6300,6300,6300,6300,6300,6300,6200
1950-06-04,6300,6300,6300,6300,6300,6300,6200
1950-06-05,6300,6300,6300,6300,6300,6300,6200
1950-06-06,6300,6300,6300,6300,6300,6300,6200
1950-06-07,6300,6300,6300,6300,6300,6300,6200
1950-06-08,6300,6300,6300,6300,6300,6300,6200
1950-06-09,6300,6300,6300,6300,6300,6300,6200
1950-06-10,6300,6300,6300,6300,6300,6300,6200
1950-06-11,6300,6300,6300,6300,6300,6300,6200
1950-06-12,6300,6300,6300,6300,6300,6300,6200
1950-06-13,6300,6300,6300,6300,6300,6300,6200
1950-06-14,6300,6300,6300,6300,6300,6300,6300
1950-06-15,6300,6300,6300,6300,6300,6300,6300
1950-06-16,6300,6300,6300,6300,6300,6300,6300
1950-06-17,6300,6300,6300,6300,6300,6300,6300
1950-06-18,6300,6300,6300,6300,6300,6300,6300
1950-06-19,6300,6300,6300,6300,6300,6300,6300
1950-06-20,6300,6300,6300,6300,6300,6300,6300
1950-06-21,6300,6300,6300,6300,6300,6300,6300
1950-06-22,6300,6300,6300,6300,6300,6300,6300
1950-06-23,6300,6300,6300,6300,6300,6300,6300
1950-06-24,6300,6300,6300,6300,6300,6300,6300
1950-06-25,6300,6300,6300,6300,6300,6300,6300
1950-06-26,6300,6300,6300,6300,6300,6300,6300
1950-06-27,6300,6300,6300,6300,6300,6300,6300
1950-06-28,6300,6300,6300,6300,6300,6300,6300
1950-06-29,6300,6300,6300,6300,6300,6300,6300
1950-06-30,6400,6400,6400,6400,6400,6400,6400
1950-07-01,6400,6400,6400,6400,6400,6400,6400
1950-07-02,6400,6400,6400,6400,6400,6400,6400
1950-07-03,6400,6400,6400,6400,6400,6400,6400
1950-07-04,6400,6400,6400,6400,6400,6400,6400
1950-07-05,6400,6400,6400,6400,6400,6400,6400
1950-07-06,6400,6400,6400,6400,6400,6400,6400
1950-07-07,6400,6400,6400,6400,6400,6400,6400
1950-07-08,6400,6400,6400,6400,6400,6400,6400
1950-07-09,6400,6400,6400,6400,6400,6400,6400
1950-07-10,6400,6400,6400,6400,6400,6400,6400
1950-07-11,6400,6400,6400,6400,6400,6400,6400
1950-07-12,6400,6400,6400,6400,6400,6400,6400
1950-07-13,6400,6400,6400,6400,6400,6400,6400
1950-07-14,6400,6400,6400,6400,6400,6400,6400
1950-07-15,6400,6400,6400,6400,6400,6400,6400
1950-07-16,6400,6400,6400,6400,6400,6400,6400
1950-07-17,6400,6400,6400,6400,6400,6400,6400
1950-07-18,6400,6400,6400,6400,6400,6400,6400
1950-07-19,6400,6400,6400,6400,6400,6400,6400
1950-07-20,7000,7000,7000,7000,7000,7000,7000
1950-07-21,7500,7500,7500,7500,7500,7500,7500
1950-07-22,8000,8000,8000,8000,8000,8000,8000
1950-07-23,8000,8000,8000,8000,8000,8000,8000
1950-07-24,7500,7500,7500,7500,7500,7500,7500
1950-07-25,8000,8000,8000,8000,8000,8000,8000
1950-07-26,8500,8500,8500,8500,8500,8500,8500
1950-07-27,8500,8500,8500,8500,8500,8500,8500
1950-07-28,8500,8500,8500,8500,8500,8500,8500
1950-07-29,8500,8500,8500,8500,8500,8500,8500
1950-07-30,7000,7000,7000,7000,7000,7000,7000
1950-07-31,6400,6400,6400,6400,6400,6400,6400
1951-06-01,11900,11900,11900,11900,11900,11900,11900
1951-06-02,11900,11900,11900,11900,11900,11900,11900
1951-06-03,11900,11900,11900,11900,11900,11900,11900
1951-06-04,11900,11900,11900,11900,11900,11900,11900
1951-06-05,11900,11900,11900,11900,11900,11900,11900
1951-06-06,11900,11900,11900,11900,11900,11900,11900
1951-06-07,11900,11900,11900,11900,11900,11900,11900
1951-06-08,11900,11900,11900,11900,11900,11900,11900
1951-06-09,11900,11900,11900,11900,11900,11900,11900
1951-06-10,11900,11900,11900,11900,11900,11900,11900
1951-06-11,11900,11900,11900,11900,11900,11900,11900
1951-06-12,11900,11900,11900,11900,11900,11900,11900
1951-06-13,11900,11900,11900,11900,11900,11900,11900
1951-06-14,11900,11900,11900,11900,11900,11900,11900
1951-06-15,11900,11900,11900,11900,11900,11900,11900
1951-06-16,11900,11900,11900,11900,11900,11900,11900
1951-06-17,11900,11900,11900,11900,11900,11900,11900
1951-06-18,11900,11900,11900,11900,11900,11900,11900
1951-06-19,11900,11900,11900,11900,11900,11900,11900
1951-06-20,11900,11900,11900,11900,11900,11900,11900
1951-06-21,11900,11900,11900,11900,11900,11900,11900
1951-06-22,11900,11900,11900,11900,11900,11900,11900
1951-06-23,11900,11900,11900,11900,11900,11900,11900
1951-06-24,11900,11900,11900,11900,11900,11900,11900
1951-06-25,11900,11900,11900,11900,11900,11900,11900
1951-06-26,11900,11900,11900,11900,11900,11900,11900
1951-06-27,11900,11900,11900,11900,11900,11900,11900
1951-06-28,11900,11900,11900,11900,11900,11900,11900
1951-06-29,11900,11900,11900,11900,11900,11900,11900
1951-06-30,11900,11900,11900,11900,11900,11900,11900
1951-07-01,11900,11900,11900,11900,11900,11900,11900
1951-07-02,11900,11900,11900,11900,11900,11900,11900
1951-07-03,11900,11900,11900,11900,11900,11900,11900
1951-07-04,11900,11900,11900,11900,11900,11900,11900
1951-07-05,11900,11900,11900,11900,11900,11900,11900
1951-07-06,11900,11900,11900,11900,11900,11900,11900
1951-07-07,11900,11900,11900,11900,11900,11900,11900
1951-07-08,11900,11900,11900,11900,11900,11900,11900
1951-07-09,11900,11900,11900,11900,11900,11900,11900
1951-07-10,11900,11900,11900,11900,11900,11900,11900
1951-07-11,11900,11900,11900,11900,11900,11900,11900
1951-07-12,11900,11900,11900,11900,11900,11900,11900
1951-07-13,11900,11900,11900,11900,11900,11900,11900
1951-07-14,11900,11900,11900,11900,11900,11900,11900
1951-07-15,11900,11900,11900,11900,11900,11900,11900
1951-07-16,11900,11900,11900,11900,11900,11900,11900
1951-07-17,11900,11900,11900,11900,11900,11900,11900
1951-07-18,11900,11900,11900,11900,11900,11900,11900
1951-07-19,11900,11900,11900,11900,11900,11900,11900
1951-07-20,11900,11900,11900,11900,11900,11900,11900
1951-07-21,11900,11900,11900,11900,11900,11900,11900
1951-07-22,11900,11900,11900,11900,11900,11900,11900
1951-07-23,11900,11900,11900,11900,11900,11900,11900
1951-07-24,11900,11900,11900,11900,11900,11900,11900
1951-07-25,11900,11900,11900,11900,11900,11900,11900
1951-07-26,11900,11900,11900,11900,11900,11900,11900
1951-07-27,11900,11900,11900,11900,11900,11900,11900
1951-07-28,11900,11900,11900,11900,11900,11900,11900
1951-07-29,11900,11900,11900,11900,11900,11900,11900
1951-07-30,11900,11900,11900,11900,11900,11900,11900
1951-07-31,11900,11900,11900,11900,11900,11900,11900
1952-06-01,5000,5000,5000,5000,5000,5000,5000
1952-06-02,5500,5500,5500,5500,5500,5500,5500
1952-06-03,5500,5500,5500,5500,5500,5500,5500
1952-06-04,8500,8500,8500,8500,8500,8500,8500
1952-06-05,8500,8500,8500,8500,8500,8500,8500
1952-06-06,8500,8500,8500,8500,8500,8500,8500
1952-06-07,8500,8500,8500,8500,8500,8500,8500
1952-06-08,8500,8500,8500,8500,8500,8500,8500
1952-06-09,8500,8500,8500,8500,8500,8500,8500
1952-06-10,8500,8500,8500,8500,8500,8500,8500
1952-06-11,8500,8500,8500,8500,8500,8500,8500
1952-06-12,8500,8500,8500,8500,8500,8500,8500
1952-06-13,8500,8500,8500,8500,8500,8500,8500
1952-06-14,16500,16500,16500,16500,16500,16500,16500
1952-06-15,16500,16500,16500,16500,16500,16500,16500
1952-06-16,16500,16500,16500,16500,16500,16500,16500
1952-06-17,16500,16500,16500,16500,16500,16500,16500
1952-06-18,16500,16500,16500,16500,16500,16500,16500
1952-06-19,16500,16500,16500,16500,16500,16500,16500
1952-06-20,16500,16500,16500,16500,16500,16500,16500
1952-06-21,16500,16500,16500,16500,16500,16500,16500
1952-06-22,16500,16500,16500,16500,16500,16500,16500
1952-06-23,16500,16500,16500,16500,16500,16500,16500
1952-06-24,16500,16500,16500,16500,16500,16500,16500
1952-06-25,16500,16500,16500,16500,16500,16500,16500
1952-06-26,16500,16500,16500,16500,16500,16500,16500
1952-06-27,16500,16500,16500,16500,16500,16500,16500
1952-06-28,16500,16500,16500,16500,16500,16500,16500
1952-06-29,16500,16500,16500,16500,16500,16500,16500
1952-06-30,16500,16500,16500,16500,16500,16500,16500
1952-07-01,16500,16500,16500,16500,16500,16500,16500
1952-07-02,16500,16500,16500,16500,16500,16500,16500
1952-07-03,16500,16500,16500,16500,16500,16500,16500
1952-07-04,16500,16500,16500,16500,16500,16500,16500
1952-07-05,16500,16500,16500,16500,16500,16500,16500
1952-07-06,16500,16500,16500,16500,16500,16500,16500
1952-07-07,16500,16500,16500,16500,16500,16500,16500
1952-07-08,16500,16500,16500,16500,16500,16500,16500
1952-07-09,16500,16500,16500,16500,16500,16500,16500
1952-07-10,16500,16500,16500,16500,16500,16500,16500
1952-07-11,16500,16500,16500,16500,16500,16500,16500
1952-07-12,16500,16500,16500,16500,16500,16500,16500
1952-07-13,16500,16500,16500,16500,16500,16500,16500
1952-07-14,16500,16500,16500,16500,16500,16500,16500
1952-07-15,16500,16500,16500,16500,16500,16500,16500
1952-07-16,16500,16500,16500,16500,16500,16500,16500
1952-07-17,16500,16500,16500,16500,16500,16500,16500
1952-07-18,13500,13500,13500,13500,13500,13500,13500
1952-07-19,10500,10500,10500,10500,10500,10500,10500
1952-07-20,7500,7500,7500,7500,7500,7500,7500
1952-07-21,6400,6400,6400,6400,6400,6400,6400
1952-07-22,6400,6400,6400,6400,6400,6400,6400
1952-07-23,6400,6400,6400,6400,6400,6400,6400
1952-07-24,6400,6400,6400,6400,6400,6400,6400
1952-07-25,7000,7000,7000,7000,7000,7000,7000
1952-07-26,6400,6400,6400,6400,6400,6400,6400
1952-07-27,6400,6400,6400,6400,6400,6400,6400
1952-07-28,6400,6400,6400,6400,6400,6400,6400
1952-07-29,6400,6400,6400,6400,6400,6400,6400
1952-07-30,6400,6400,6400,6400,6400,6400,6400
1952-07-31,6000,6000,6000,6000,6000,6000,6000
1953-06-01,9600,14300,17400,9300,16600,21900,9300
1953-06-02,9600,12500,14400,9300,14800,18900,9300
1953-06-03,9600,11400,11400,9300,13700,15900,9300
1953-06-04,9600,11900,8600,6400,14200,13200,6600
1953-06-05,9600,13600,8200,6400,15900,12800,8200
1953-06-06,9600,15000,7600,7300,17000,12100,9600
1953-06-07,9600,17400,7800,9700,18300,12300,12000
1953-06-08,9600,14400,8200,6700,15300,12700,9000
1953-06-09,9600,11400,7900,6400,12300,12500,6400
1953-06-10,9600,8400,7400,6400,9300,12000,6400
1953-06-11,9600,6400,7100,6400,6400,11600,6400
1953-06-12,9600,6400,6500,6400,6400,11100,6400
1953-06-13,9600,6400,6400,6400,6400,8100,6400
1953-06-14,9600,6400,6400,6400,6400,6400,6400
1953-06-15,9600,6400,6400,6400,6400,6400,6400
1953-06-16,9600,6400,6400,6400,6400,6400,6400
1953-06-17,9600,6400,6400,6400,6400,6400,6400
1953-06-18,9600,6400,6400,6400,6400,6400,6400
1953-06-19,9600,6400,6400,6400,6400,6400,6400
1953-06-20,10000,6400,6400,6400,6400,6400,6400
1953-06-21,10000,6400,6400,6500,6400,6400,6400
1953-06-22,10000,6400,6400,6500,6400,6400,6400
1953-06-23,10000,6400,6500,6500,6400,6400,6500
1953-06-24,10000,6500,6500,6500,6400,6400,6500
1953-06-25,10000,6500,6500,6500,6400,6400,6500
1953-06-26,10000,6500,6500,6500,6400,6400,6500
1953-06-27,13000,6500,6500,9500,6400,6400,6500
1953-06-28,13000,6500,6500,9500,6500,6400,6500
1953-06-29,13000,6500,6500,9500,6500,6400,6500
1953-06-30,15200,6500,6500,9500,6500,6400,6500
1953-07-01,15500,6500,6500,9500,6500,6400,6500
1953-07-02,15500,6500,6500,9500,6500,6400,6500
1953-07-03,15500,6500,6500,9500,6500,6400,6500
1953-07-04,15500,6500,6500,9500,6500,6400,6500
1953-07-05,15500,6500,6500,9500,6500,6500,6500
1953-07-06,16400,6500,6500,9500,6500,6500,6500
1953-07-07,19500,9500,9500,12500,7200,7200,9500
1953-07-08,22500,12500,12500,15500,7600,7600,12500
1953-07-09,22500,12500,12500,15500,8000,8000,12500
1953-07-10,22500,12500,12500,15500,8000,8000,12500
1953-07-11,22500,12500,12500,15500,8000,8000,12500
1953-07-12,22500,12500,12500,15500,8000,8000,12500
1953-07-13,22500,12500,12500,15500,8000,8000,12500
1953-07-14,22500,12500,12500,15500,8000,8000,12500
1953-07-15,22500,12500,12500,15500,8000,8000,12500
1953-07-16,22500,12500,12500,15500,8000,8000,12500
1953-07-17,22500,12500,12500,15500,8000,8000,12500
1953-07-18,22500,12500,12500,15500,8000,8000,12500
1953-07-19,22500,12500,12500,15500,8000,8000,12500
1953-07-20,22500,12500,12500,15500,8000,8000,12500
1953-07-21,22500,12500,12500,15500,8000,8000,12500
1953-07-22,22500,12500,12500,15500,8000,8000,12500
1953-07-23,22500,12500,12500,15500,8000,8000,12500
1953-07-24,22500,12500,12500,15500,8100,8100,12500
1953-07-25,22500,12500,12500,15500,8500,8500,12500
1953-07-26,19500,12500,12500,15500,8500,8500,12500
1953-07-27,16500,12500,12500,15500,8500,8500,12500
1953-07-28,13500,12500,12500,15500,8500,8500,12500
1953-07-29,10500,12500,12500,15500,8500,8500,12500
1953-07-30,9600,12500,12500,15500,8500,8500,12500
1953-07-31,9600,12500,12500,15500,8500,8300,12500
1954-06-01,8600,17700,8500,10000,19432.462128631,18205.9426232417,14200
1954-06-02,8600,19700,8500,12000,19140.164189866,17986.4481012561,16200
1954-06-03,8600,20400,8500,12700,18856.4013446777,17771.9283966469,17000
1954-06-04,8600,21500,8500,13800,18653.1047950355,17623.0899649054,18000
1954-06-05,8600,22300,8500,14800,18512.5424356092,14623.0899649054,19000
1954-06-06,8600,22100,8500,15600,18419.9733414702,11623.0899649054,19800
1954-06-07,8600,22100,8500,16800,18298.624001101,8623.08996490538,19832.0824425174
1954-06-08,8600,21300,8500,18000,18101.9788012807,7523.08996490538,19551.1709119065
1954-06-09,8600,20400,8500,19200,17902.3899301541,7623.08996490538,19268.9696043821
1954-06-10,8600,19300,8500,20200,17776.8772210319,7523.08996490538,19075.3681475323
1954-06-11,8600,18300,8500,21300,17744.4356441901,7523.08996490538,18995.6343125445
1954-06-12,8600,16900,8500,21800,14744.4356441901,7123.08996490538,18978.7382464677
1954-06-13,8600,15600,8500,21600,11744.4356441901,6823.08996490538,18953.2783296862
1954-06-14,8600,14400,8500,21400,8744.43564419007,6623.08996490538,18911.6282709787
1954-06-15,8600,12800,8500,19800,6400,6400,18854.25904001
1954-06-16,8600,10900,8500,17900,6400,6400,18754.9041316736
1954-06-17,8600,9200,8500,16200,6400,6400,18616.8395849605
1954-06-18,8600,9100,8500,16100,6400,6400,18447.7809425602
1954-06-19,8600,6900,8500,15900,6400,6400,15447.7809425602
1954-06-20,8600,6700,8500,15400,6600,6600,12447.7809425602
1954-06-21,8600,6700,8500,14500,6600,6600,9447.78094256016
1954-06-22,8600,6800,8500,13700,6800,6800,6947.78094256016
1954-06-23,8600,6600,8500,12400,6600,6600,6647.78094256016
1954-06-24,8600,6800,8500,11600,6800,6800,6747.78094256016
1954-06-25,8600,6800,8500,10700,6800,6800,6847.78094256016
1954-06-26,8600,7200,8500,8000,7200,7200,7147.78094256016
1954-06-27,8600,7200,8500,7200,7200,7200,7147.78094256016
1954-06-28,8600,7100,8500,7100,7100,7100,7147.78094256016
1954-06-29,8600,7300,8500,7300,7300,7300,7347.78094256016
1954-06-30,8600,7300,8500,7300,7300,7300,7347.78094256016
1954-07-01,8600,7800,8500,7800,7800,7800,7747.78094256016
1954-07-02,8600,8900,8500,8900,8900,8900,8847.78094256016
1954-07-03,8600,8800,8500,8800,8800,8800,8847.78094256016
1954-07-04,8600,8600,8500,8600,8600,8600,8547.78094256016
1954-07-05,8600,8300,8500,8300,8300,8300,8347.78094256016
1954-07-06,8600,8200,8500,8200,8200,8200,8247.78094256016
1954-07-07,8600,8200,8500,8200,8200,8200,8247.78094256016
1954-07-08,8600,8400,8500,8400,8400,8400,8347.78094256016
1954-07-09,8600,8400,8500,8400,8400,8400,8347.78094256016
1954-07-10,8600,8200,8500,8200,8200,8200,8147.78094256016
1954-07-11,8600,8200,8500,8200,8200,8200,8147.78094256016
1954-07-12,8600,8100,8500,8100,8100,8100,8047.78094256016
1954-07-13,8600,8000,8500,8000,8000,8000,8047.78094256016
1954-07-14,8600,8000,8500,8000,8000,8000,7947.78094256016
1954-07-15,8600,8100,8500,8100,8100,8100,8047.78094256016
1954-07-16,8600,8100,8500,8100,8100,8100,8047.78094256016
1954-07-17,8600,8400,8500,8400,8400,8400,8447.78094256016
1954-07-18,8600,8800,8500,8800,8800,8800,8847.78094256016
1954-07-19,8600,8900,8500,8900,8900,8900,8947.78094256016
1954-07-20,8600,8800,8500,8800,8800,8800,8747.78094256016
1954-07-21,8600,9000,8500,9000,9000,9000,8947.78094256016
1954-07-22,8600,9000,8500,9000,9000,9000,8947.78094256016
1954-07-23,8600,8900,8500,8900,8900,8900,8947.78094256016
1954-07-24,8600,8900,8500,8900,8900,8900,8847.78094256016
1954-07-25,8600,8800,8500,8800,8800,8800,8747.78094256016
1954-07-26,8600,9100,8500,9100,9100,9100,9147.78094256016
1954-07-27,8600,9100,8500,9100,9100,9100,9147.78094256016
1954-07-28,8600,9100,8500,9100,9100,9100,9047.78094256016
1954-07-29,8600,9000,8500,9000,9000,9000,9047.78094256016
1954-07-30,8600,9000,8500,9000,9000,9000,9047.78094256016
1954-07-31,8600,9000,8500,9000,9000,9000,9047.78094256016
1955-06-01,8300,8300,8300,8300,8300,8300,8300
1955-06-02,8300,8300,8300,8300,8300,8300,8300
1955-06-03,8300,8300,8300,8300,8300,8300,8300
1955-06-04,8300,8300,8300,8300,8300,8300,8300
1955-06-05,8300,8300,8300,8300,8300,8300,8300
1955-06-06,8300,8300,8300,8300,8300,8300,8300
1955-06-07,8300,8300,8300,8300,8300,8300,8300
1955-06-08,8300,8300,8300,8300,8300,8300,8300
1955-06-09,8300,8300,8300,8300,8300,8300,8300
1955-06-10,8300,8300,8300,8300,8300,8300,8300
1955-06-11,8300,8300,8300,8300,8300,8300,8300
1955-06-12,8300,8300,8300,8300,8300,8300,8300
1955-06-13,8300,8300,8300,8300,8300,8300,8300
1955-06-14,8300,8300,8300,8300,8300,8300,8300
1955-06-15,8300,8300,8300,8300,8300,8300,8300
1955-06-16,8300,8300,8300,8300,8300,8300,8300
1955-06-17,8300,8300,8300,8300,8300,8300,8300
1955-06-18,8300,8300,8300,8300,8300,8300,8300
1955-06-19,8300,8300,8300,8300,8300,8300,8300
1955-06-20,8300,8300,8300,8300,8300,8300,8300
1955-06-21,8300,8300,8300,8300,8300,8300,8300
1955-06-22,8300,8300,8300,8300,8300,8300,8300
1955-06-23,8300,8300,8300,8300,8300,8300,8300
1955-06-24,8300,8300,8300,8300,8300,8300,8300
1955-06-25,8300,8300,8300,8300,8300,8300,8300
1955-06-26,8300,8300,8300,8300,8300,8300,8300
1955-06-27,8300,8300,8300,8300,8300,8300,8300
1955-06-28,8300,8300,8300,8300,8300,8300,8300
1955-06-29,8300,8300,8300,8300,8300,8300,8300
1955-06-30,8300,8300,8300,8300,8300,8300,8300
1955-07-01,8300,8300,8300,8300,8300,8300,8300
1955-07-02,8300,8300,8300,8300,8300,8300,8300
1955-07-03,8300,8300,8300,8300,8300,8300,8300
1955-07-04,8300,8300,8300,8300,8300,8300,8300
1955-07-05,8300,8300,8300,8300,8300,8300,8300
1955-07-06,8300,8300,8300,8300,8300,8300,8300
1955-07-07,8300,8300,8300,8300,8300,8300,8300
1955-07-08,8300,8300,8300,8300,8300,8300,8300
1955-07-09,8300,8300,8300,8300,8300,8300,8300
1955-07-10,8300,8300,8300,8300,8300,8300,8300
1955-07-11,8300,8300,8300,8300,8300,8300,8300
1955-07-12,8300,8300,8300,8300,8300,8300,8300
1955-07-13,8300,8300,8300,8300,8300,8300,8300
1955-07-14,8300,8300,8300,8300,8300,8300,8300
1955-07-15,8300,8300,8300,8300,8300,8300,8300
1955-07-16,8300,8300,8300,8300,8300,8300,8300
1955-07-17,8300,8300,8300,8300,8300,8300,8300
1955-07-18,8300,8300,8300,8300,8300,8300,8300
1955-07-19,8300,8300,8300,8300,8300,8300,8300
1955-07-20,8300,8300,8300,8300,8300,8300,8300
1955-07-21,8300,8300,8300,8300,8300,8300,8300
1955-07-22,8300,8300,8300,8300,8300,8300,8300
1955-07-23,8300,8300,8300,8300,8300,8300,8300
1955-07-24,8300,8300,8300,8300,8300,8300,8300
1955-07-25,8300,8300,8300,8300,8300,8300,8300
1955-07-26,8300,8300,8300,8300,8300,8300,8300
1955-07-27,8300,8300,8300,8300,8300,8300,8300
1955-07-28,8300,8300,8300,8300,8300,8300,8300
1955-07-29,8300,8300,8300,8300,8300,8300,8300
1955-07-30,8300,8300,8300,8300,8300,8300,8300
1955-07-31,8300,8300,8300,8300,8300,8300,8300
1956-06-01,8400,8400,8400,8400,8400,8400,8400
1956-06-02,8400,8400,8400,8400,8400,8400,8400
1956-06-03,8400,8400,8400,8400,8400,8400,8400
1956-06-04,8400,8400,8400,8400,8400,8400,8400
1956-06-05,8400,8400,8400,8400,8400,8400,8400
1956-06-06,8400,8400,8400,8400,8400,8400,8400
1956-06-07,8400,8400,8400,8400,8400,8400,8400
1956-06-08,8400,8400,8400,8400,8400,8400,8400
1956-06-09,8400,8400,8400,8400,8400,8400,8400
1956-06-10,8400,8400,8400,8400,8400,8400,8400
1956-06-11,8400,8400,8400,8400,8400,8400,8400
1956-06-12,8400,8400,8400,8400,8400,8400,8400
1956-06-13,8400,8400,8400,8400,8400,8400,8400
1956-06-14,8400,8400,8400,8400,8400,8400,8400
1956-06-15,8400,8400,8400,8400,8400,8400,8400
1956-06-16,8400,8400,8400,8400,8400,8400,8400
1956-06-17,8400,8400,8400,8400,8400,8400,8400
1956-06-18,8400,8400,8400,8400,8400,8400,8400
1956-06-19,8400,8400,8400,8400,8400,8400,8400
1956-06-20,8400,8400,8400,8400,8400,8400,8400
1956-06-21,8400,8400,8400,8400,8400,8400,8400
1956-06-22,8400,8400,8400,8400,8400,8400,8400
1956-06-23,8400,8400,8400,8400,8400,8400,8400
1956-06-24,8400,8400,8400,8400,8400,8400,8400
1956-06-25,8400,8400,8400,8400,8400,8400,8400
1956-06-26,8400,8400,8400,8400,8400,8400,8400
1956-06-27,8400,8400,8400,8400,8400,8400,8400
1956-06-28,8400,8400,8400,8400,8400,8400,8400
1956-06-29,8400,8400,8400,8400,8400,8400,8400
1956-06-30,8400,8400,8400,8400,8400,8400,8400
1956-07-01,8400,8400,8400,8400,8400,8400,8400
1956-07-02,8400,8400,8400,8400,8400,8400,8400
1956-07-03,8400,8400,8400,8400,8400,8400,8400
1956-07-04,8400,8400,8400,8400,8400,8400,8400
1956-07-05,8400,8400,8400,8400,8400,8400,8400
1956-07-06,8400,8400,8400,8400,8400,8400,8400
1956-07-07,8400,8400,8400,8400,8400,8400,8400
1956-07-08,8400,8400,8400,8400,8400,8400,8400
1956-07-09,8400,8400,8400,8400,8400,8400,8400
1956-07-10,8400,8400,8400,8400,8400,8400,8400
1956-07-11,8400,8400,8400,8400,8400,8400,8400
1956-07-12,8400,8400,8400,8400,8400,8400,8400
1956-07-13,8400,8400,8400,8400,8400,8400,8400
1956-07-14,8400,8400,8400,8400,8400,8400,8400
1956-07-15,8400,8400,8400,8400,8400,8400,8400
1956-07-16,8400,8400,8400,8400,8400,8400,8400
1956-07-17,8400,8400,8400,8400,8400,8400,8400
1956-07-18,8400,8400,8400,8400,8400,8400,8400
1956-07-19,8400,8400,8400,8400,8400,8400,8400
1956-07-20,8400,8400,8400,8400,8400,8400,8400
1956-07-21,8400,8400,8400,8400,8400,8400,8400
1956-07-22,8400,8400,8400,8400,8400,8400,8400
1956-07-23,8400,8400,8400,8400,8400,8400,8400
1956-07-24,8400,8400,8400,8400,8400,8400,8400
1956-07-25,8400,8400,8400,8400,8400,8400,8400
1956-07-26,8400,8400,8400,8400,8400,8400,8400
