"Year","Hatch_Date","Develop_Mod","Drift_Mod","anoxic_layer","NoAct","1","1a","1b","2","2a","2b"
1930,1930-06-17,"New",0.9,FALSE,0,0.910153894155791,0,0,0,0,0
1930,1930-06-17,"New",0.9,TRUE,0,0.910599216630185,0,0,0,0,0
1930,1930-06-17,"New",1,FALSE,0,0.905391893862623,0,0,0,0,0
1930,1930-06-17,"New",1,TRUE,0,0.905372143194044,0,0,0,0,0
1930,1930-06-17,"Old",0.9,FALSE,0,0.911559323483772,0,0,0,0,0
1930,1930-06-17,"Old",0.9,TRUE,0,0.911877083722076,0,0,0,0,0
1930,1930-06-17,"Old",1,FALSE,0,0.90582099645411,0,0,0,0,0
1930,1930-06-17,"Old",1,TRUE,0,0.905867669929019,0,0,0,0,0
1930,1930-06-22,"New",0.9,FALSE,0,0,0,0.91871210838704,0,0,0.920866019522375
1930,1930-06-22,"New",0.9,TRUE,0,0,0,0.918984747474769,0,0,0.920970067821202
1930,1930-06-22,"New",1,FALSE,0,0,0,0.911976489881103,0,0,0.91410360936564
1930,1930-06-22,"New",1,TRUE,0,0,0,0.912438241409307,0,0,0.914275175193146
1930,1930-06-22,"Old",0.9,FALSE,0,0,0,0.915642675983459,0,0,0.91726848583074
1930,1930-06-22,"Old",0.9,TRUE,0,0,0,0.915782689395271,0,0,0.917300258464734
1930,1930-06-22,"Old",1,FALSE,0,0,0,0.909122160115733,0,0,0.91074337970956
1930,1930-06-22,"Old",1,TRUE,0,0,0,0.909398980985739,0,0,0.91088869072103
1930,1930-06-24,"New",0.9,FALSE,0,0.930524573568747,0,0.926908888092904,0,0,0.928831214826086
1930,1930-06-24,"New",0.9,TRUE,0,0.930615884242368,0,0.928724060676982,0,0,0.930131457708468
1930,1930-06-24,"New",1,FALSE,0,0.919162018725481,0,0.918493261409265,0,0,0.921389237346153
1930,1930-06-24,"New",1,TRUE,0,0.91929861822453,0,0.920020288875466,0,0,0.922276912365879
1930,1930-06-24,"Old",0.9,FALSE,0,0.923715434292033,0,0.922639484008385,0,0,0.924375195140479
1930,1930-06-24,"Old",0.9,TRUE,0,0.923712781203002,0,0.923481091659938,0,0,0.9249553806257
1930,1930-06-24,"Old",1,FALSE,0,0.915171873285299,0,0.915325466743932,0,0,0.917681605695794
1930,1930-06-24,"Old",1,TRUE,0,0.915129271163404,0,0.916106397083861,0,0,0.918104599385796
1930,1930-06-26,"New",0.9,FALSE,0,0,0,0.927944273676028,0,0,0.935983141509759
1930,1930-06-26,"New",0.9,TRUE,0,0,0,0.930171125607641,0,0,0.936664897583867
1930,1930-06-26,"New",1,FALSE,0,0,0,0.920694273772598,0,0,0.927518597012952
1930,1930-06-26,"New",1,TRUE,0,0,0,0.922177387507654,0,0,0.928304215161123
1930,1930-06-26,"Old",0.9,FALSE,0,0,0,0.925598657994065,0,0,0.931256281049372
1930,1930-06-26,"Old",0.9,TRUE,0,0,0,0.926814934167922,0,0,0.931603686784302
1930,1930-06-26,"Old",1,FALSE,0,0,0,0.918582020945188,0,0,0.923513863032965
1930,1930-06-26,"Old",1,TRUE,0,0,0,0.919356558990689,0,0,0.923880000206511
1930,NA,NA,NA,NA,0,0,0,0,0,0,0
1931,NA,NA,NA,NA,0,0,0,0,0,0,0
1932,NA,NA,NA,NA,0,0,0,0,0,0,0
1933,NA,NA,NA,NA,0,0,0,0,0,0,0
1934,NA,NA,NA,NA,0,0,0,0,0,0,0
1935,NA,NA,NA,NA,0,0,0,0,0,0,0
1936,NA,NA,NA,NA,0,0,0,0,0,0,0
1937,NA,NA,NA,NA,0,0,0,0,0,0,0
1938,NA,NA,NA,NA,0,0,0,0,0,0,0
1939,NA,NA,NA,NA,0,0,0,0,0,0,0
1940,NA,NA,NA,NA,0,0,0,0,0,0,0
1941,NA,NA,NA,NA,0,0,0,0,0,0,0
1942,NA,NA,NA,NA,0,0,0,0,0,0,0
1943,NA,NA,NA,NA,0,0,0,0,0,0,0
1944,NA,NA,NA,NA,0,0,0,0,0,0,0
1945,NA,NA,NA,NA,0,0,0,0,0,0,0
1946,NA,NA,NA,NA,0,0,0,0,0,0,0
1947,NA,NA,NA,NA,0,0,0,0,0,0,0
1948,NA,NA,NA,NA,0,0,0,0,0,0,0
1949,1949-06-16,"New",0.9,FALSE,0,0,0,0,0,0,0.893414422038192
1949,1949-06-16,"New",0.9,TRUE,0,0,0,0,0,0,0.892830733184936
1949,1949-06-16,"New",1,FALSE,0,0,0,0,0,0,0.885687969055102
1949,1949-06-16,"New",1,TRUE,0,0,0,0,0,0,0.885373603041143
1949,1949-06-16,"Old",0.9,FALSE,0,0,0,0,0,0,0.889801135689599
1949,1949-06-16,"Old",0.9,TRUE,0,0,0,0,0,0,0.88961108010176
1949,1949-06-16,"Old",1,FALSE,0,0,0,0,0,0,0.882524914747025
1949,1949-06-16,"Old",1,TRUE,0,0,0,0,0,0,0.882383838719006
1949,1949-06-17,"New",0.9,FALSE,0,0,0,0.899965394404918,0,0,0
1949,1949-06-17,"New",0.9,TRUE,0,0,0,0.901078695766633,0,0,0
1949,1949-06-17,"New",1,FALSE,0,0,0,0.890390791030707,0,0,0
1949,1949-06-17,"New",1,TRUE,0,0,0,0.891371731593129,0,0,0
1949,1949-06-17,"Old",0.9,FALSE,0,0,0,0.894202385883856,0,0,0
1949,1949-06-17,"Old",0.9,TRUE,0,0,0,0.894890253382134,0,0,0
1949,1949-06-17,"Old",1,FALSE,0,0,0,0.886130335942065,0,0,0
1949,1949-06-17,"Old",1,TRUE,0,0,0,0.886486807363854,0,0,0
1949,1949-06-21,"New",0.9,FALSE,0,0,0,0.966043808582742,0,0,0.960286511315728
1949,1949-06-21,"New",0.9,TRUE,0,0,0,0.966464740912623,0,0,0.96110022232979
1949,1949-06-21,"New",1,FALSE,0,0,0,0.944004204422026,0,0,0.938297817270327
1949,1949-06-21,"New",1,TRUE,0,0,0,0.946387271958102,0,0,0.94095864063306
1949,1949-06-21,"Old",0.9,FALSE,0,0,0,0.94930786953819,0,0,0.945214545841136
1949,1949-06-21,"Old",0.9,TRUE,0,0,0,0.950506354528644,0,0,0.94645285713448
1949,1949-06-21,"Old",1,FALSE,0,0,0,0.922450335810827,0,0,0.921753883687492
1949,1949-06-21,"Old",1,TRUE,0,0,0,0.924890935645911,0,0,0.924001601575999
1949,1949-06-23,"New",0.9,FALSE,0,0,0,0,0,0,0.965440290220348
1949,1949-06-23,"New",0.9,TRUE,0,0,0,0,0,0,0.966104888281864
1949,1949-06-23,"New",1,FALSE,0,0,0,0,0,0,0.939892201701513
1949,1949-06-23,"New",1,TRUE,0,0,0,0,0,0,0.942835657717148
1949,1949-06-23,"Old",0.9,FALSE,0,0,0,0,0,0,0.950666802463343
1949,1949-06-23,"Old",0.9,TRUE,0,0,0,0,0,0,0.951673291698446
1949,1949-06-23,"Old",1,FALSE,0,0,0,0,0,0,0.926434695229027
1949,1949-06-23,"Old",1,TRUE,0,0,0,0,0,0,0.928107246715925
1949,1949-06-24,"New",0.9,FALSE,0,0,0,0.945645301554866,0,0,0
1949,1949-06-24,"New",0.9,TRUE,0,0,0,0.946262552320757,0,0,0
1949,1949-06-24,"New",1,FALSE,0,0,0,0.923499327204865,0,0,0
1949,1949-06-24,"New",1,TRUE,0,0,0,0.924264110147247,0,0,0
1949,1949-06-24,"Old",0.9,FALSE,0,0,0,0.936757059263699,0,0,0
1949,1949-06-24,"Old",0.9,TRUE,0,0,0,0.937354138797733,0,0,0
1949,1949-06-24,"Old",1,FALSE,0,0,0,0.91856581780737,0,0,0
1949,1949-06-24,"Old",1,TRUE,0,0,0,0.918911530555109,0,0,0
1949,NA,NA,NA,NA,0,0,0,0,0,0,0
1950,NA,NA,NA,NA,0,0,0,0,0,0,0
1951,NA,NA,NA,NA,0,0,0,0,0,0,0
1952,NA,NA,NA,NA,0,0,0,0,0,0,0
1953,1953-07-14,"New",0.9,FALSE,0.920759713803141,0,0,0,0,0,0
1953,1953-07-14,"New",0.9,TRUE,0.921188775763638,0,0,0,0,0,0
1953,1953-07-14,"New",1,FALSE,0.912036901279261,0,0,0,0,0,0
1953,1953-07-14,"New",1,TRUE,0.911956734008083,0,0,0,0,0,0
1953,1953-07-14,"Old",0.9,FALSE,0.915118243498125,0,0,0,0,0,0
1953,1953-07-14,"Old",0.9,TRUE,0.915172396388939,0,0,0,0,0,0
1953,1953-07-14,"Old",1,FALSE,0.906951098939546,0,0,0,0,0,0
1953,1953-07-14,"Old",1,TRUE,0.906886756710563,0,0,0,0,0,0
1953,NA,NA,NA,NA,0,0,0,0,0,0,0
1954,NA,NA,NA,NA,0,0,0,0,0,0,0
1955,NA,NA,NA,NA,0,0,0,0,0,0,0
1956,NA,NA,NA,NA,0,0,0,0,0,0,0
1957,NA,NA,NA,NA,0,0,0,0,0,0,0
1958,NA,NA,NA,NA,0,0,0,0,0,0,0
1959,NA,NA,NA,NA,0,0,0,0,0,0,0
1960,NA,NA,NA,NA,0,0,0,0,0,0,0
1961,NA,NA,NA,NA,0,0,0,0,0,0,0
1962,NA,NA,NA,NA,0,0,0,0,0,0,0
1963,NA,NA,NA,NA,0,0,0,0,0,0,0
1964,NA,NA,NA,NA,0,0,0,0,0,0,0
1965,NA,NA,NA,NA,0,0,0,0,0,0,0
1966,1966-06-21,"New",0.9,FALSE,0,0.961159731620602,0,0.917756925344063,0,0,0.920010512793077
1966,1966-06-21,"New",0.9,TRUE,0,0.961817096590356,0,0.919793041965313,0,0,0.921233576750379
1966,1966-06-21,"New",1,FALSE,0,0.941778458477702,0,0.905892636673001,0,0,0.909009220071985
1966,1966-06-21,"New",1,TRUE,0,0.944117157370671,0,0.907923874639992,0,0,0.910370797539864
1966,1966-06-21,"Old",0.9,FALSE,0,0.938535891885064,0,0.904356513226336,0,0,0.907367254291828
1966,1966-06-21,"Old",0.9,TRUE,0,0.939805490510618,0,0.905525757053588,0,0,0.908141609857467
1966,1966-06-21,"Old",1,FALSE,0,0.92058460111428,0,0.896777755777688,0,0,0.899679740253944
1966,1966-06-21,"Old",1,TRUE,0,0.9212559625778,0,0.897805309402058,0,0,0.900327181286531
1966,1966-06-25,"New",0.9,FALSE,0,0.977387531846322,0,0,0,0,0.947669160106815
1966,1966-06-25,"New",0.9,TRUE,0,0.97738753521674,0,0,0,0,0.94916061544014
1966,1966-06-25,"New",1,FALSE,0,0.976380871265074,0,0,0,0,0.929287873556767
1966,1966-06-25,"New",1,TRUE,0,0.976389801724047,0,0,0,0,0.93125909798768
1966,1966-06-25,"Old",0.9,FALSE,0,0.97099295934052,0,0,0,0,0.922919531987201
1966,1966-06-25,"Old",0.9,TRUE,0,0.97111895630316,0,0,0,0,0.923997706879451
1966,1966-06-25,"Old",1,FALSE,0,0.950345076256045,0,0,0,0,0.912037134060976
1966,1966-06-25,"Old",1,TRUE,0,0.951228924416136,0,0,0,0,0.912729346580466
1966,1966-07-02,"New",0.9,FALSE,0,0.977399087973395,0,0,0,0,0.977399088061381
1966,1966-07-02,"New",0.9,TRUE,0,0.977399087973395,0,0,0,0,0.977399088061381
1966,1966-07-02,"New",1,FALSE,0,0.977398604486139,0,0,0,0,0.97739882078049
1966,1966-07-02,"New",1,TRUE,0,0.9773986044965,0,0,0,0,0.977398820783181
1966,1966-07-02,"Old",0.9,FALSE,0,0.976841623070702,0,0,0,0,0.977077524033208
1966,1966-07-02,"Old",0.9,TRUE,0,0.976844930948046,0,0,0,0,0.977078708058411
1966,1966-07-02,"Old",1,FALSE,0,0.968990981359784,0,0,0,0,0.971789102554335
1966,1966-07-02,"Old",1,TRUE,0,0.969254828398447,0,0,0,0,0.971929223709237
1966,NA,NA,NA,NA,0,0,0,0,0,0,0
1967,NA,NA,NA,NA,0,0,0,0,0,0,0
1968,NA,NA,NA,NA,0,0,0,0,0,0,0
1969,NA,NA,NA,NA,0,0,0,0,0,0,0
1970,NA,NA,NA,NA,0,0,0,0,0,0,0
1971,NA,NA,NA,NA,0,0,0,0,0,0,0
1972,NA,NA,NA,NA,0,0,0,0,0,0,0
1973,NA,NA,NA,NA,0,0,0,0,0,0,0
1974,NA,NA,NA,NA,0,0,0,0,0,0,0
1975,1975-07-02,"New",0.9,FALSE,0.975381820466023,0.976233097669835,0.975031348029085,0.971522936164559,0.976132785701638,0.975186314388473,0.975384648975859
1975,1975-07-02,"New",0.9,TRUE,0.975396088687308,0.976239533043785,0.975069258449874,0.971690762459508,0.976140309665275,0.975219933206984,0.975398871333843
1975,1975-07-02,"New",1,FALSE,0.967473402353285,0.970330450518787,0.965589189942098,0.957695116586299,0.969961434940731,0.966261900917696,0.967483932003422
1975,1975-07-02,"New",1,TRUE,0.967748478478093,0.970471197317903,0.966179741139745,0.958995039631813,0.970115895696164,0.966806599628697,0.967758408582273
1975,1975-07-02,"Old",0.9,FALSE,0.947886792267758,0.954141527010461,0.948945358269935,0.93946730480254,0.953387484850631,0.950502591504198,0.947909448516078
1975,1975-07-02,"Old",0.9,TRUE,0.949034958301765,0.954782010107681,0.950255355520431,0.941456753621376,0.954052825261414,0.951727182999503,0.949055672442008
1975,1975-07-02,"Old",1,FALSE,0.923669404053054,0.930939757620294,0.923879104665224,0.914261711123624,0.929978484679275,0.926681848821383,0.923702809335541
1975,1975-07-02,"Old",1,TRUE,0.926524354872414,0.932682492890859,0.927188436229708,0.918309874340962,0.931803050854698,0.929790920139754,0.926554722168073
1975,1975-07-07,"New",0.9,FALSE,0.947547213165433,0.948276867367406,0.948186276279697,0.941010669368382,0.941059801573337,0.942237969356081,0.947584011891414
1975,1975-07-07,"New",0.9,TRUE,0.948901566637104,0.949646806011011,0.949562724782728,0.942655158114332,0.942705941269187,0.943848690980884,0.948939358545157
1975,1975-07-07,"New",1,FALSE,0.927420797929692,0.928237880367998,0.928117717041832,0.920951070563535,0.921004083772521,0.922325694332194,0.927466489500182
1975,1975-07-07,"New",1,TRUE,0.930528593548678,0.931389308211832,0.931280306076932,0.923675833344169,0.923733090571669,0.925023287182627,0.930576697271517
1975,1975-07-07,"Old",0.9,FALSE,0.915258843577928,0.916064883481504,0.915934299893177,0.911544867451509,0.911593092950291,0.912925349671158,0.915306129315029
1975,1975-07-07,"Old",0.9,TRUE,0.917756387828073,0.918582389325561,0.918460996996841,0.913539655140235,0.913592311880391,0.914908976088032,0.917804110463416
1975,1975-07-07,"Old",1,FALSE,0.894148388294173,0.894928180922407,0.894779958884116,0.891243180729667,0.891295208960134,0.89269094487942,0.89420240290125
1975,1975-07-07,"Old",1,TRUE,0.897429038558597,0.898264256687172,0.898123607047485,0.893766592013194,0.893826949727147,0.895216351312483,0.897486853091084
1975,1975-07-09,"New",0.9,FALSE,0.950824882104544,0.951413003413995,0.95134014968795,0.950747225383546,0.950768129696656,0.951680691456897,0.950853642498149
1975,1975-07-09,"New",0.9,TRUE,0.951807680270001,0.952372452092926,0.952304000222191,0.951734625025287,0.951754732587609,0.952629166125836,0.951834814129604
1975,1975-07-09,"New",1,FALSE,0.932561934048499,0.933234826798592,0.933132875257718,0.932455519039254,0.93248304776602,0.93358800792449,0.932599300751078
1975,1975-07-09,"New",1,TRUE,0.934520841062447,0.935168025334871,0.93507352160812,0.934421753233189,0.934448270081868,0.935505807429936,0.934556121211544
1975,1975-07-09,"Old",0.9,FALSE,0.922750784046552,0.923450201686896,0.923334925668509,0.922631971739363,0.922661630927602,0.923827980267513,0.922790675014812
1975,1975-07-09,"Old",0.9,TRUE,0.924060531506153,0.924737571523706,0.924627751577271,0.923946923029589,0.923976289983121,0.925110149442744,0.924099059708814
1975,1975-07-09,"Old",1,FALSE,0.904640138957683,0.90534035523683,0.905206156653414,0.904504349390564,0.904537830691281,0.905767836926028,0.904686647014795
1975,1975-07-09,"Old",1,TRUE,0.90612713013715,0.906810437149356,0.906681277372558,0.905996244756067,0.906029856753525,0.907234767577147,0.9061718043441
1975,1975-07-16,"New",0.9,FALSE,0.963327026131746,0.963668998223125,0.963610027816148,0.96326357352259,0,0,0
1975,1975-07-16,"New",0.9,TRUE,0.963586133749461,0.9639194932002,0.963862191012612,0.963524473270878,0,0,0
1975,1975-07-16,"New",1,FALSE,0.95189036960514,0.95233578352763,0.952248645489046,0.951799789102574,0,0,0
1975,1975-07-16,"New",1,TRUE,0.95245098024226,0.95288437358948,0.952800137552487,0.952363263001186,0,0,0
1975,1975-07-16,"Old",0.9,FALSE,0.946292003708044,0.946772740478288,0.946673863665,0.946190836053037,0,0,0
1975,1975-07-16,"Old",0.9,TRUE,0.946714264869008,0.947187708998698,0.947090788984793,0.946615052594769,0,0,0
1975,1975-07-16,"Old",1,FALSE,0.932687739988933,0.933202392855412,0.933086902493365,0.932568963005379,0,0,0
1975,1975-07-16,"Old",1,TRUE,0.933341146644855,0.933847384180958,0.933734307886484,0.933225020110749,0,0,0
1976,1976-06-21,"New",0.9,FALSE,0.962041149804107,0.962053248711976,0,0.96202032298951,0.95930687604346,0,0.962031325680934
1976,1976-06-21,"New",0.9,TRUE,0.962416674108034,0.962428157320016,0,0.962396426062628,0.960269986485802,0,0.962407118179083
1976,1976-06-21,"New",1,FALSE,0.945258178744166,0.945276693758214,0,0.945222487290828,0.941107589681742,0,0.945241948391665
1976,1976-06-21,"New",1,TRUE,0.94603144438639,0.946049224518558,0,0.945996181325032,0.943073516024244,0,0.94601549758084
1976,1976-06-21,"Old",0.9,FALSE,0.940497962150598,0.940516911456014,0,0.940458991259748,0.937933079783515,0,0.940480428235843
1976,1976-06-21,"Old",0.9,TRUE,0.941093785821177,0.941112291385996,0,0.941055195662803,0.939153849150521,0,0.941076516084392
1976,1976-06-21,"Old",1,FALSE,0.920903748733473,0.920920752102924,0,0.920855151409654,0.918284718318762,0,0.920882193095005
1976,1976-06-21,"Old",1,TRUE,0.921530557863682,0.921547510701256,0,0.921481827042406,0.91990744321588,0,0.921509172917326
1976,NA,NA,NA,NA,0,0,0,0,0,0,0
1977,NA,NA,NA,NA,0,0,0,0,0,0,0
1978,NA,NA,NA,NA,0,0,0,0,0,0,0
1979,NA,NA,NA,NA,0,0,0,0,0,0,0
1980,1980-06-14,"New",0.9,FALSE,0,0,0,0,0.947006232250111,0,0
1980,1980-06-14,"New",0.9,TRUE,0,0,0,0,0.949195870146204,0,0
1980,1980-06-14,"New",1,FALSE,0,0,0,0,0.926077205056556,0,0
1980,1980-06-14,"New",1,TRUE,0,0,0,0,0.929042479458633,0,0
1980,1980-06-14,"Old",0.9,FALSE,0,0,0,0,0.910809894512836,0,0
1980,1980-06-14,"Old",0.9,TRUE,0,0,0,0,0.913126745999679,0,0
1980,1980-06-14,"Old",1,FALSE,0,0,0,0,0.887132590916027,0,0
1980,1980-06-14,"Old",1,TRUE,0,0,0,0,0.89053932243981,0,0
1980,1980-06-18,"New",0.9,FALSE,0,0.961819373406702,0,0,0,0,0.947394632032395
1980,1980-06-18,"New",0.9,TRUE,0,0.962694457226322,0,0,0,0,0.949423131967301
1980,1980-06-18,"New",1,FALSE,0,0.937660963694071,0,0,0,0,0.924308155021175
1980,1980-06-18,"New",1,TRUE,0,0.940265101734916,0,0,0,0,0.928163636395302
1980,1980-06-18,"Old",0.9,FALSE,0,0.91971599762971,0,0,0,0,0.91021872635978
1980,1980-06-18,"Old",0.9,TRUE,0,0.922234684716275,0,0,0,0,0.913111793998881
1980,1980-06-18,"Old",1,FALSE,0,0.890105785037106,0,0,0,0,0.884776875945205
1980,1980-06-18,"Old",1,TRUE,0,0.8935126880452,0,0,0,0,0.888921235179506
1980,1980-06-19,"New",0.9,FALSE,0,0,0,0.947911242659092,0,0,0
1980,1980-06-19,"New",0.9,TRUE,0,0,0,0.950233420050861,0,0,0
1980,1980-06-19,"New",1,FALSE,0,0,0,0.923545808960707,0,0,0
1980,1980-06-19,"New",1,TRUE,0,0,0,0.92773712346852,0,0,0
1980,1980-06-19,"Old",0.9,FALSE,0,0,0,0.910088885889834,0,0,0
1980,1980-06-19,"Old",0.9,TRUE,0,0,0,0.912996322473481,0,0,0
1980,1980-06-19,"Old",1,FALSE,0,0,0,0.885718285848986,0,0,0
1980,1980-06-19,"Old",1,TRUE,0,0,0,0.889043802530003,0,0,0
1980,1980-06-21,"New",0.9,FALSE,0,0.961854990691847,0,0.939224724309977,0.963253449070428,0,0.938660230957404
1980,1980-06-21,"New",0.9,TRUE,0,0.962818334763997,0,0.941577696466504,0.964029229453436,0,0.941096686386843
1980,1980-06-21,"New",1,FALSE,0,0.942408511331082,0,0.917999186631066,0.944766838455777,0,0.918075901831563
1980,1980-06-21,"New",1,TRUE,0,0.945085261421987,0,0.921722171384719,0.947120234590532,0,0.921532038762865
1980,1980-06-21,"Old",0.9,FALSE,0,0.932358276998531,0,0.90757402558123,0.935420486780406,0,0.907768555156209
1980,1980-06-21,"Old",0.9,TRUE,0,0.934510427204931,0,0.910222465697852,0.937313482478433,0,0.910284895433736
1980,1980-06-21,"Old",1,FALSE,0,0.90147642414182,0,0.886733965286169,0.906084002133639,0,0.887317231643738
1980,1980-06-21,"Old",1,TRUE,0,0.90531204542877,0,0.889135133095027,0.909271722157284,0,0.88980005301617
1980,1980-06-23,"New",0.9,FALSE,0,0,0,0,0,0,0.955735964283232
1980,1980-06-23,"New",0.9,TRUE,0,0,0,0,0,0,0.956985113839362
1980,1980-06-23,"New",1,FALSE,0,0,0,0,0,0,0.936259741700781
1980,1980-06-23,"New",1,TRUE,0,0,0,0,0,0,0.938296341961273
1980,1980-06-23,"Old",0.9,FALSE,0,0,0,0,0,0,0.922049910498142
1980,1980-06-23,"Old",0.9,TRUE,0,0,0,0,0,0,0.923907588546468
1980,1980-06-23,"Old",1,FALSE,0,0,0,0,0,0,0.897424401487293
1980,1980-06-23,"Old",1,TRUE,0,0,0,0,0,0,0.900261083862836
1980,1980-06-24,"New",0.9,FALSE,0,0,0,0.962626175838818,0,0,0
1980,1980-06-24,"New",0.9,TRUE,0,0,0,0.963588183250146,0,0,0
1980,1980-06-24,"New",1,FALSE,0,0,0,0.941830415502315,0,0,0
1980,1980-06-24,"New",1,TRUE,0,0,0,0.94507058625527,0,0,0
1980,1980-06-24,"Old",0.9,FALSE,0,0,0,0.922174862547388,0,0,0
1980,1980-06-24,"Old",0.9,TRUE,0,0,0,0.925902669328903,0,0,0
1980,1980-06-24,"Old",1,FALSE,0,0,0,0.893438108219732,0,0,0
1980,1980-06-24,"Old",1,TRUE,0,0,0,0.897977211992982,0,0,0
1980,1980-06-25,"New",0.9,FALSE,0,0.977399086906787,0,0,0,0,0.969178496648377
1980,1980-06-25,"New",0.9,TRUE,0,0.977399086906786,0,0,0,0,0.969478026134299
1980,1980-06-25,"New",1,FALSE,0,0.977396179413256,0,0,0,0,0.950193480625199
1980,1980-06-25,"New",1,TRUE,0,0.977396179545031,0,0,0,0,0.952294354206134
1980,1980-06-25,"Old",0.9,FALSE,0,0.976184958910357,0,0,0,0,0.928873245635465
1980,1980-06-25,"Old",0.9,TRUE,0,0.976192399564794,0,0,0,0,0.930460415719444
1980,1980-06-25,"Old",1,FALSE,0,0.964442620091556,0,0,0,0,0.901305781975983
1980,1980-06-25,"Old",1,TRUE,0,0.96500244650307,0,0,0,0,0.903733239016636
1980,1980-06-26,"New",0.9,FALSE,0,0,0,0.975746343857222,0.97739908812928,0,0
1980,1980-06-26,"New",0.9,TRUE,0,0,0,0.975767947413255,0.97739908812928,0,0
1980,1980-06-26,"New",1,FALSE,0,0,0,0.96576446850668,0.977399078424683,0,0
1980,1980-06-26,"New",1,TRUE,0,0,0,0.966523485450191,0.977399078424691,0,0
1980,1980-06-26,"Old",0.9,FALSE,0,0,0,0.94328109830173,0.977214605412984,0,0
1980,1980-06-26,"Old",0.9,TRUE,0,0,0,0.944874562730093,0.97721489711659,0,0
1980,1980-06-26,"Old",1,FALSE,0,0,0,0.911128221700972,0.972218664866943,0,0
1980,1980-06-26,"Old",1,TRUE,0,0,0,0.914806413596652,0.972315689305153,0,0
1980,1980-06-27,"New",0.9,FALSE,0,0,0,0,0,0,0.972193211246056
1980,1980-06-27,"New",0.9,TRUE,0,0,0,0,0,0,0.972435376450764
1980,1980-06-27,"New",1,FALSE,0,0,0,0,0,0,0.952759888103635
1980,1980-06-27,"New",1,TRUE,0,0,0,0,0,0,0.955818287646062
1980,1980-06-27,"Old",0.9,FALSE,0,0,0,0,0,0,0.934353237053968
1980,1980-06-27,"Old",0.9,TRUE,0,0,0,0,0,0,0.937871428259835
1980,1980-06-27,"Old",1,FALSE,0,0,0,0,0,0,0.903719436905855
1980,1980-06-27,"Old",1,TRUE,0,0,0,0,0,0,0.90901862936662
1980,NA,NA,NA,NA,0,0,0,0,0,0,0
1981,NA,NA,NA,NA,0,0,0,0,0,0,0
1982,1982-06-21,"New",0.9,FALSE,0,0,0,0,0,0,0.977396191312363
1982,1982-06-21,"New",0.9,TRUE,0,0,0,0,0,0,0.97739619153533
1982,1982-06-21,"New",1,FALSE,0,0,0,0,0,0,0.976983685106927
1982,1982-06-21,"New",1,TRUE,0,0,0,0,0,0,0.976986148183344
1982,1982-06-21,"Old",0.9,FALSE,0,0,0,0,0,0,0.975034849552762
1982,1982-06-21,"Old",0.9,TRUE,0,0,0,0,0,0,0.975065265375849
1982,1982-06-21,"Old",1,FALSE,0,0,0,0,0,0,0.962332236689255
1982,1982-06-21,"Old",1,TRUE,0,0,0,0,0,0,0.962810977082679
1982,NA,NA,NA,NA,0,0,0,0,0,0,0
1983,1983-06-14,"New",0.9,FALSE,0,0,0,0,0.922737114324079,0,0
1983,1983-06-14,"New",0.9,TRUE,0,0,0,0,0.926453084098173,0,0
1983,1983-06-14,"New",1,FALSE,0,0,0,0,0.904605038370324,0,0
1983,1983-06-14,"New",1,TRUE,0,0,0,0,0.909592200407482,0,0
1983,1983-06-14,"Old",0.9,FALSE,0,0,0,0,0.907181428323248,0,0
1983,1983-06-14,"Old",0.9,TRUE,0,0,0,0,0.910007812114822,0,0
1983,1983-06-14,"Old",1,FALSE,0,0,0,0,0.894433970201219,0,0
1983,1983-06-14,"Old",1,TRUE,0,0,0,0,0.896946447753592,0,0
1983,1983-06-18,"New",0.9,FALSE,0,0.934281496428564,0,0,0,0,0.929786801009971
1983,1983-06-18,"New",0.9,TRUE,0,0.934439751855107,0,0,0,0,0.930071653323322
1983,1983-06-18,"New",1,FALSE,0,0.923055761030337,0,0,0,0,0.917404257875406
1983,1983-06-18,"New",1,TRUE,0,0.923197096732169,0,0,0,0,0.917695638200002
1983,1983-06-18,"Old",0.9,FALSE,0,0.924484398242624,0,0,0,0,0.918825839563026
1983,1983-06-18,"Old",0.9,TRUE,0,0.924587584781003,0,0,0,0,0.919030892505503
1983,1983-06-18,"Old",1,FALSE,0,0.914093876110181,0,0,0,0,0.90798518384288
1983,1983-06-18,"Old",1,TRUE,0,0.914231897073824,0,0,0,0,0.908276993010587
1983,1983-06-21,"New",0.9,FALSE,0,0.952568765664896,0,0.945396967141067,0.946887965676889,0,0.944295218234344
1983,1983-06-21,"New",0.9,TRUE,0,0.953392897339225,0,0.946147747801369,0.949440367571082,0,0.945595438763155
1983,1983-06-21,"New",1,FALSE,0,0.942117145898277,0,0.933432270460564,0.931179798404099,0,0.932662590064077
1983,1983-06-21,"New",1,TRUE,0,0.943311895264208,0,0.934507811119353,0.93448150198767,0,0.934325255772713
1983,1983-06-21,"Old",0.9,FALSE,0,0.943041713998934,0,0.93230880911624,0.933615001651152,0,0.933189147281513
1983,1983-06-21,"Old",0.9,TRUE,0,0.943744893248559,0,0.932877728370734,0.935527220604853,0,0.934134229300605
1983,1983-06-21,"Old",1,FALSE,0,0.932415367068896,0,0.921072288157348,0.919111379218159,0,0.922279860315175
1983,1983-06-21,"Old",1,TRUE,0,0.933358357231717,0,0.921732913958835,0.920999367110152,0,0.923385116356999
