"Hatch_Date","New_0.9","New_1","Old_0.9","Old_1"
1975-07-02,0.889223095834636,0.5528769879822,0.209954583499921,0.0391523075333883
1975-07-07,0.200579925576188,0.053970913888372,0.0191519308716626,0.00314185565980085
1975-07-09,0.239904017947278,0.0720541838719496,0.0318759825423663,0.00687201971855651
1975-07-16,0.484834403908558,0.247680027133065,0.169990272659894,0.0651280801680299
1987-06-07,0.484141211747604,0.291722202430612,0.229874442648543,0.117320871035774
1987-06-14,0.999380945730658,0.984035424986012,0.927383131281986,0.711289069343994
1997-07-02,0.926489300974865,0.773886823763988,0.673225377970785,0.426079036938823
2000-06-21,0.00536322574227973,0.00222396350300254,0.00508296457772999,0.0019661506800186
2011-06-25,1.77474691830664e-05,3.34463119738344e-06,2.98590676762582e-05,4.86108510216929e-06
2011-07-02,0.000526069110679845,0.000106718072572584,0.000413139718995799,7.56161920206768e-05
2011-07-09,0.00078060718563982,0.000198625729137019,0.000830364428376814,0.000188177723702591
2011-07-16,0.00626489440149806,0.00174364662921113,0.00435984570969315,0.00116815606941454
2012-06-21,0.0142371265589887,0.00458956518580329,0.0116275751066131,0.00363668639283178
