"Alt","Year","Hatch_Date","New_0.9","New_1","Old_0.9","Old_1"
"1b",1966,1966-07-02,0.941198796475633,0.634503414236399,0.428751518415161,0.1055395895585
"1b",1975,1975-07-02,0.165198536560959,0.0307951087590375,0.0201515688733346,0.00233870443129791
"1b",1975,1975-07-09,0.11647954493429,0.0294926292338647,0.0191245579781589,0.00405591846959335
"1b",1975,1975-07-16,0.33153576408861,0.154750098973662,0.1285094348386,0.048216909644102
"1b",1980,1980-06-19,0.0113794533986878,0.00137038363109256,0.00144068691511942,0.000519211967392819
"1b",1980,1980-06-21,0.0111322712763411,0.00146779542060581,0.00165523354949056,0.000626189579276321
"1b",1980,1980-06-26,0.065584142941595,0.00720358167420133,0.00537044319139462,0.00102577555889832
"1b",1983,1983-06-02,0.00189993443807231,0.00107149443263448,0.00197031857180009,0.00102464655172303
"1b",1983,1983-06-21,0.0848401914193438,0.037454922699271,0.0423611560944536,0.0184689138960074
"1b",1983,1983-06-28,0.785694388635715,0.530972429539656,0.639440486874346,0.34300987003888
"1b",1983,1983-07-02,0.985428687128667,0.905565848646354,0.891945020030942,0.639659121279979
"1b",1985,1985-06-21,0.00160268020362057,0.000947237157423631,0.00102248499677104,0.000753938116138021
"1b",1985,1985-06-25,0.00835347027904885,0.00309328311543116,0.00282832533666713,0.00151502855890587
"1b",1985,1985-06-28,0.310758399602738,0.0846195586287068,0.0462771838481409,0.0105319440835734
"1b",1986,1986-06-07,0.0346860459707503,0.00946495755528466,0.0135590032006768,0.00343489570234051
"1b",1986,1986-06-14,0.999987508637532,0.997724903719915,0.971595090893066,0.744559572599928
"1b",1986,1986-06-17,0.999977337842908,0.996147428342383,0.97643203087791,0.786266355265027
"1b",1987,1987-06-18,0.146589247309072,0.0773897789082954,0.0866374999403668,0.0457711299275508
"1b",1987,1987-06-21,0.375186873867722,0.217519423747937,0.207323236034914,0.109145675752204
"1b",1987,1987-06-25,0.568341793389124,0.382631103526889,0.373882972816885,0.232510877555214
"1b",1994,1994-06-14,0.000734266686694047,0.000333685125905036,0.000453537931159465,0.000175895538871152
"1b",1994,1994-06-21,0.0699429775451276,0.0136851140728429,0.0103689341671878,0.00392959888638821
"1b",1994,1994-06-22,0.0773409455982573,0.0161281049465864,0.0122561428037036,0.00475109160612882
"1b",1997,1997-07-11,0.945153160496309,0.820905915144885,0.73717909481182,0.504290692341151
"1b",1997,1997-07-12,0.942524876402983,0.821045045633416,0.738445797196884,0.512232511189401
"1b",2000,2000-06-14,0.000148678007310444,2.64186672504842e-05,5.38017915559373e-05,1.08252345041198e-05
"1b",2000,2000-06-21,0.383355469631976,0.0722388799216841,0.0887872518309526,0.0082067697053028
"1b",2000,2000-06-23,0.63219907803083,0.17343300739606,0.185441571469938,0.0199578480611585
"1b",2011,2011-06-25,0.000481746170896977,8.35433675179249e-05,0.000248116796470692,3.73351642287588e-05
"1b",2011,2011-07-02,0.00378075199087865,0.000692486253555081,0.00146538098502475,0.000237505116236261
"1b",2011,2011-07-03,0.00475676740549533,0.000842051350694723,0.0017462470582624,0.000284172704463794
"1b",2012,2012-06-21,0.981957459370795,0.752204832308508,0.579198835004855,0.113222007765145
"1b",2012,2012-06-23,0.989611262828746,0.795699430655514,0.572270077539577,0.115880608492591
"2",1953,1953-06-07,0.00781320732198465,0.000500215252875228,0.000775807685917311,4.77937502288206e-05
"2",1953,1953-06-14,0.912197202459469,0.610955938315995,0.415680534092462,0.0903844021010156
"2",1953,1953-06-17,0.99167927123854,0.865677374139702,0.632810103241503,0.204655221100378
"2",1975,1975-07-02,0.879210695850507,0.527115687501806,0.213909367110397,0.0353127952273888
"2",1975,1975-07-09,0.319865716533065,0.0860301664376476,0.03887060551812,0.00730759825117761
"2",1975,1975-07-16,0.639061119337795,0.347300999010263,0.229179457511832,0.0856572100969395
"2",1976,1976-07-15,0.988081623451694,0.864996099452747,0.579474551381429,0.266865992545328
"2",1980,1980-06-14,0.0976046093885826,0.0165624136028479,0.00704011279287916,0.000853141020533664
"2",1980,1980-06-21,0.733631479672553,0.269305566997637,0.154506256225916,0.0118248160186184
"2",1983,1983-06-14,0.0188208215147038,0.00420789560796708,0.00697905035390316,0.00220007683197498
"2",1983,1983-06-21,0.474506927422279,0.159824918926971,0.16577561019925,0.0404421183574238
"2",1983,1983-06-22,0.997095140202118,0.918233484683552,0.759891434182865,0.303583036136967
"2",1985,1985-06-14,0.0024821135253462,0.000948576055371001,0.00110783968666763,0.00067510457845348
"2",1985,1985-06-21,0.177000445556394,0.0192977932438713,0.017226089107648,0.00467187998263962
"2",1985,1985-06-22,0.946857561050642,0.608719203364163,0.339713177046741,0.0496817249536917
"2",1986,1986-06-07,0.0525793298501733,0.0108089597788151,0.0111123749513733,0.0026146331113954
"2",1986,1986-06-14,0.999999999995796,0.9999999837931,0.999698244455415,0.974539525069164
"2",1986,1986-06-16,0.999999999999998,0.999999999854986,0.999940281565329,0.98705898168701
"2",1987,1987-06-07,0.227578776411221,0.118347922935486,0.10462271390113,0.049125861756526
"2",1987,1987-06-10,0.636910346151021,0.380601505217731,0.244544831549881,0.104928566913107
"2",1987,1987-06-17,0.784215594793559,0.538764087389157,0.469946082649261,0.266842124878469
"2",1987,1987-06-21,0.975693398638697,0.876014322626267,0.832370259543555,0.622657401282184
"2",1997,1997-07-05,0.894315577897341,0.739682129531528,0.668992440697873,0.44408004699695
"2",1997,1997-07-15,0.99980880446771,0.994461715085752,0.945396710018974,0.790368671741921
"2",2000,2000-06-21,0.999983925986984,0.985164112200006,0.853251170755895,0.255561739911067
"2",2011,2011-06-25,0.000433868850727225,7.78194555470961e-05,0.000232145845736588,3.67010867850422e-05
"2",2011,2011-07-02,0.00442205201172783,0.000833659130600559,0.00166099922624292,0.000276375000319985
"2",2011,2011-07-03,0.0132890341442281,0.00230628542501921,0.00328845119336421,0.000536962433676984
"2",2012,2012-06-21,0.985915301667498,0.790088314703589,0.627590646071218,0.147218952470213
"2a",1975,1975-07-02,0.295436322878763,0.0716368047636492,0.0496005679135796,0.00635797660019379
"2a",1975,1975-07-09,0.125132748154084,0.0323930054555024,0.0211445249308616,0.00455230579523214
"2a",1975,1975-07-16,0.345248036273541,0.163718422103526,0.136574410889578,0.0519603416549128
"2a",1987,1987-06-07,0.250308438475317,0.151615517608985,0.151873420853247,0.0838776549319676
"2a",1987,1987-06-14,0.917705821442959,0.758606926082371,0.705760319155984,0.493012101180942
"2a",1987,1987-06-15,0.966700120378143,0.875042734473201,0.848309952538919,0.64680160386726
"2a",1997,1997-07-05,0.913770630155528,0.770276043719608,0.68891540274722,0.460198576183178
"2a",1997,1997-07-12,0.964343677430103,0.862452214782863,0.770388416459865,0.543797542462178
"2a",2000,2000-06-21,0.726529415049316,0.219481172168499,0.223829614943231,0.026702128594392
"2a",2011,2011-06-25,0.000502392204114297,8.77134576226947e-05,0.00025939598095956,3.93148607640728e-05
"2a",2011,2011-07-02,0.0039720066564675,0.00074504088875588,0.00155838372031723,0.000259971799602642
"2a",2011,2011-07-03,0.00619360248451979,0.00114865279687339,0.002151346399159,0.000367536988731118
"2b",1930,1930-06-17,0.0127894985761185,0.00671595766042551,0.00815947993388721,0.00426465662426337
"2b",1930,1930-06-21,0.0511284614156883,0.0223089884993619,0.0235452986778161,0.0120642503688451
"2b",1930,1930-06-24,0.129835351459572,0.0556732042263409,0.0551169109857284,0.0273596410867856
"2b",1949,1949-06-16,0.0231252988811063,0.00625685915609146,0.0061961536247939,0.00193906907625
"2b",1949,1949-06-21,0.996846780900448,0.925044984586821,0.763840730543669,0.312322880386872
"2b",1949,1949-06-23,0.99998399024305,0.994974586471334,0.92173304830314,0.473608862305158
"2b",1966,1966-06-21,0.00407668495855929,0.00240881644878647,0.0032256820449873,0.00182336242090189
"2b",1966,1966-06-25,0.0189616479837802,0.00958859683763371,0.0107291246058866,0.006350304579373
"2b",1966,1966-07-02,0.964299105454735,0.744383276966702,0.566184878945174,0.197990700405952
"2b",1966,1966-07-03,0.999222667488522,0.95925212849428,0.832622987351052,0.41093726585293
"2b",1975,1975-07-02,0.166611340932438,0.0312278713833806,0.0204422967632088,0.00238342876483079
"2b",1975,1975-07-09,0.117562444044401,0.0298762611094123,0.0193930120541099,0.00412709726051508
"2b",1975,1975-07-16,0.319121377435938,0.147539624922116,0.125045146419105,0.0466801908266571
"2b",1976,1976-07-15,0.593681579199195,0.331787957181824,0.253487768226832,0.104614052765944
"2b",1980,1980-06-18,0.00884566329948565,0.00107686669545774,0.0011682969544928,0.000371044440178099
"2b",1980,1980-06-21,0.0122580888670479,0.00171223387883236,0.00185716189982503,0.000693302910298322
"2b",1980,1980-06-25,0.0530338320299079,0.00741198806433656,0.00482234409214088,0.00125177186677074
"2b",1980,1980-07-16,0.903810335991028,0.558457595105725,0.352469084840788,0.0577721654299369
"2b",1982,1982-06-21,0.985862550553813,0.783873322147113,0.713825275829146,0.22568230430932
"2b",1983,1983-06-18,0.0192349552957293,0.00866273191600055,0.0121100175659764,0.00562637007380417
"2b",1983,1983-06-21,0.105268399211326,0.0473546301844583,0.0536157667846431,0.0235580735135955
"2b",1983,1983-06-25,0.704612448155009,0.419897214055012,0.492283118704424,0.226847414478763
"2b",1985,1985-06-18,0.00146884781094011,0.000646980165098605,0.000722293118870379,0.000464570508669928
"2b",1985,1985-06-21,0.00247858829128689,0.00130632438485924,0.00140120164431667,0.000883779321852472
"2b",1985,1985-06-25,0.0112363041226501,0.00460917354623713,0.00424686430776108,0.00245563877657391
"2b",1986,1986-06-07,0.021844165780772,0.0063447336952938,0.0086276319626012,0.00257651079066657
"2b",1986,1986-06-14,0.999989184986871,0.99802969565301,0.975395378189938,0.769803632259843
"2b",1986,1986-06-17,0.999981914506111,0.996791241851093,0.979929108466381,0.809019177357652
"2b",1987,1987-06-18,0.189711523539661,0.102791177931657,0.116036075374542,0.0604609781894936
"2b",1987,1987-06-21,0.407046357174666,0.252399764341443,0.243783492282188,0.136120994253633
"2b",1987,1987-06-25,0.598739713830858,0.426502758366084,0.414022252955703,0.272788459836436
"2b",1997,1997-07-05,0.912752165738224,0.770093712928647,0.689458494380058,0.464004371718039
"2b",2000,2000-06-14,0.000516215155398253,0.000144196827250565,0.000233188860385767,6.89389857526242e-05
"2b",2000,2000-06-21,0.695965186127754,0.190858699348569,0.197847442292518,0.019691703424308
"2b",2011,2011-06-25,0.000485701443552712,8.43307143732863e-05,0.000250320427312976,3.77129130610177e-05
"2b",2011,2011-07-02,0.00382198591471952,0.00071129776706596,0.00149343056004593,0.00024725845320281
"2b",2011,2011-07-03,0.0059664925539953,0.00109795165445009,0.00206210976788924,0.000349782686788164
"2b",2012,2012-06-21,0.982065433215186,0.753024371961374,0.580466737162485,0.114004225879504
"NA",1966,1966-06-21,0.00859995306586976,0.00422873595355286,0.0049896025747458,0.00236705559874667
"NA",1975,1975-07-02,0.393763863406849,0.113654201995808,0.0469466583882912,0.00573830634934248
"NA",1975,1975-07-09,0.0955846189691621,0.0231187000631376,0.0163328071921614,0.00344994496533457
"NA",1975,1975-07-16,0.317256870514679,0.146481091774671,0.124331814584346,0.0463855633814158
"NA",1976,1976-07-15,0.548886324502595,0.292981478820501,0.233235081568083,0.0942154454791641
"NA",1983,1983-06-21,0.191820434787404,0.061023516161893,0.0879421594885444,0.0259419524198436
"NA",1987,1987-06-21,0.87402540807183,0.615975796540903,0.589520113190133,0.28443309441635
"NA",1997,1997-07-05,0.895501528739368,0.741363358377984,0.670035383619555,0.444704097151259
"NA",1997,1997-07-11,0.94721452504749,0.826364472226698,0.743744934676952,0.513445814122273
"NA",1997,1997-07-12,0.945719777892052,0.828439519910998,0.747182831360268,0.523489752727074
"NA",2011,2011-06-25,2.97356654448286e-05,5.19397410261177e-06,4.50667849324398e-05,6.94513748553838e-06
"NA",2011,2011-07-02,0.000362932274300078,6.75028324699561e-05,0.00037014838245503,6.37492374472853e-05
"NA",2011,2011-07-03,0.00508747159288771,0.000928046228050778,0.00189565773894009,0.000318977873033592
