"Age","Mean_Eggs_Produced","Median_Eggs_Produced","Max_Eggs_Simulated","Min_Eggs_Simulated","Mean_Length","Median_Length","Proportion_Length_1400plus"
101,169584.402393,148132,2081484,10855,1574.34151891457,1574.61033393477,0.855518
